"ideal.est","ideal.prec","ideal.lo","ideal.hi","theta.est","theta.prec","theta.lo","theta.hi","cf.est","name","state","party","col","female","presvoteshare","ideal.norm","theta.norm","cf.norm","thetaD1","thetaD2","thetaD1.norm","thetaD2.norm"
-0.373840879952619,408.441370677658,-0.478332028465646,-0.280466932991132,-0.243727425965723,12.1992243516583,-0.84868385729769,0.2851090062375,-0.18909872380641,"Manchin (WV)","WV","D","#0000FF",0,0.54343032173751,1.94106481049136,0.41481417038653,1.65210092702672,-0.233258886785092,0.0833756153949105,0.424043638619628,0.0396223798511519
-1.66844531821792,10.0443564882547,-2.30938652074858,-1.10809121630341,-0.652070084650498,4.90031477916918,-1.51165746231919,0.286843406342646,-0.949763731756878,"Markey (MA)","MA","D","#0000FF",0,0.357690388199765,-1.11872633784764,-0.60451727614279,-0.3268986653116,-0.5265947345686,0.372828735843748,-0.333155859672255,0.713591602409617
0.8473687406099,791.364331293196,0.780867828491379,0.917755095010481,0.190439197734602,18.5093969587552,-0.261702535705367,0.6600963219824,0.797282126316163,"Martinez (FL)","FL","R","#FF0000",0,0.495026760032763,-0.364365267846459,-0.520064536794023,-0.0699021832833248,0.282260691592744,0.431608825429496,-0.389322219920398,0.890286035527895
1.04143401518157,694.984815123121,0.970398834879958,1.1216918435347,0.368941090276054,134.364948691298,0.199693858121698,0.531506525177354,0.680183259515197,"McCain (AZ)","AZ","R","#FF0000",0,0.532522227978187,-0.007295760202247,-0.0530905482085439,-0.487830483180112,0.454367407319582,0.184827835978286,0.102276666386543,0.252557718162167
-0.741828531790637,404.494037318264,-0.846237541913954,-0.652517812931107,0.0559936093201785,21.366692065359,-0.384388442291686,0.462727287689545,-1.15698765235104,"McCaskill (MO)","MO","D","#0000FF",1,0.513261739497638,1.07132782635066,1.16299727091605,-0.86602699393494,-0.0527170463889988,-0.508541041070071,0.890083476578708,-1.33860981249318
1.13286250901617,1382.69143826806,1.08142987123915,1.18409001625163,0.741591977647175,96.8943276887949,0.532032049454426,0.93404181722796,0.684706610035313,"McConnell (KY)","KY","R","#FF0000",0,0.573965111433314,0.160927675702131,0.921791391405623,-0.471686550754852,0.716655792911816,-0.23822525670958,0.851466944661548,-0.840690742978072
-1.51205786006625,215.041008767984,-1.65127744879032,-1.38713526081134,-0.572224746355777,60.1944160572456,-0.815917197737011,-0.311321891763427,-0.647885373686343,"Menendez (NJ)","NJ","D","#0000FF",0,0.4232693470726,-0.749105358635727,-0.405202160634838,0.458489306151722,-0.564210055469961,0.0190356575397208,-0.430253784558749,-0.110188239940633
-1.48850100686402,111.25017159634,-1.67934794588333,-1.32147927028762,-0.947054491441117,27.0598663367337,-1.31458654489907,-0.564995260162819,-1.29419778099709,"Merkley (OR)","OR","D","#0000FF",0,0.456554956328773,-0.693428853302962,-1.34087649720961,-1.22300251642789,-0.938426849696077,0.13864074343541,-1.39623448886578,0.168302959705647
-1.28263513000247,698.81856417545,-1.35797873931349,-1.21054694228058,-0.78245366534272,100.904432732218,-0.975501072090155,-0.593569884836299,-0.801473392569914,"Mikulski (MD)","MD","D","#0000FF",1,0.400146709251689,-0.206865877657632,-0.929989232314951,0.0589039123426914,-0.753527425246057,0.145182379358762,-0.918946245761776,0.183534653427537
0.29129516366771,841.823134225836,0.229455538587313,0.359790492421307,0.349609483248604,5.62151552172291,-0.509937027568165,1.16803351157083,0.103862353146334,"Miller (GA)","GA","D","#0000FF",0,0.54311048025347,3.51311054010259,1.89594027143287,2.4142890726634,0.450734754950027,0.313330699884895,2.18966364814166,0.575055023578601
